fam,n_cdr,n_re,median_cdr,median_re,raw_difference,comparable,robust,delta,database,ambition_view,Region,outcome,outcome_label,direction_coded_difference,favours,pooled_effect,pooled_favours,agrees
REMIND,0,28,NA,200.43866226723856,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10CHINA+,net_re_jobs_per_1k,Employment,NA,NA,125.03634780796779,High-RE,NA
WITCH,0,28,NA,299.90412615879615,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10CHINA+,net_re_jobs_per_1k,Employment,NA,NA,125.03634780796779,High-RE,NA
GCAM,0,7,NA,0.6714590926725739,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10CHINA+,gap_GJ_pc,DLE gap,NA,NA,-0.11369547865545482,High-CDR,NA
IMAGE,26,4,0.8792071810489053,0.8418174619587327,-0.037389719090172524,TRUE,TRUE,0.019230769230769232,SCI-vetted,All ambitions,R10CHINA+,gap_GJ_pc,DLE gap,0.037389719090172524,High-RE,-0.11369547865545482,High-CDR,FALSE
MESSAGEix,0,3,NA,0.7192991168546611,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10CHINA+,gap_GJ_pc,DLE gap,NA,NA,-0.11369547865545482,High-CDR,NA
POLES,43,0,0.46262595753815655,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10CHINA+,gap_GJ_pc,DLE gap,NA,NA,-0.11369547865545482,High-CDR,NA
REMIND,0,28,NA,0.5352400848347771,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10CHINA+,gap_GJ_pc,DLE gap,NA,NA,-0.11369547865545482,High-CDR,NA
WITCH,0,28,NA,0.7599077255582793,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10CHINA+,gap_GJ_pc,DLE gap,NA,NA,-0.11369547865545482,High-CDR,NA
GCAM,0,7,NA,0.35254250234687295,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10CHINA+,headcount_pct,Deprived headcount,NA,NA,-0.035796299945318244,High-CDR,NA
IMAGE,26,4,0.5156661901228006,0.4339425891850156,-0.08172360093778497,TRUE,TRUE,0.25,SCI-vetted,All ambitions,R10CHINA+,headcount_pct,Deprived headcount,0.08172360093778497,High-RE,-0.035796299945318244,High-CDR,FALSE
MESSAGEix,0,3,NA,0.3887317814034582,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10CHINA+,headcount_pct,Deprived headcount,NA,NA,-0.035796299945318244,High-CDR,NA
POLES,43,0,0.24981992264302885,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10CHINA+,headcount_pct,Deprived headcount,NA,NA,-0.035796299945318244,High-CDR,NA
REMIND,0,28,NA,0.2676092233847718,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10CHINA+,headcount_pct,Deprived headcount,NA,NA,-0.035796299945318244,High-CDR,NA
WITCH,0,28,NA,0.3683152096905195,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10CHINA+,headcount_pct,Deprived headcount,NA,NA,-0.035796299945318244,High-CDR,NA
GCAM,0,6,NA,93.0327725,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10CHINA+,mort_per_1k,PM2.5 mortality,NA,NA,-10.787149999999997,High-CDR,NA
IMAGE,25,4,99.708625,91.91886249999999,-7.789762500000009,TRUE,TRUE,0.5,SCI-vetted,All ambitions,R10CHINA+,mort_per_1k,PM2.5 mortality,7.789762500000009,High-RE,-10.787149999999997,High-CDR,FALSE
MESSAGEix,0,2,NA,100.463325,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10CHINA+,mort_per_1k,PM2.5 mortality,NA,NA,-10.787149999999997,High-CDR,NA
POLES,43,0,78.61779,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10CHINA+,mort_per_1k,PM2.5 mortality,NA,NA,-10.787149999999997,High-CDR,NA
REMIND,0,26,NA,84.07739000000001,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10CHINA+,mort_per_1k,PM2.5 mortality,NA,NA,-10.787149999999997,High-CDR,NA
WITCH,0,28,NA,94.58778000000001,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10CHINA+,mort_per_1k,PM2.5 mortality,NA,NA,-10.787149999999997,High-CDR,NA
GCAM,0,7,NA,133.91075682746094,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,net_re_jobs_per_1k,Employment,NA,NA,57.626125893555326,High-RE,NA
IMAGE,26,4,6.320128827400603,22.608593362639844,16.288464535239243,TRUE,TRUE,0.40384615384615385,SCI-vetted,All ambitions,R10EUROPE,net_re_jobs_per_1k,Employment,16.288464535239243,High-RE,57.626125893555326,High-RE,TRUE
MESSAGEix,0,3,NA,93.02462504546119,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,net_re_jobs_per_1k,Employment,NA,NA,57.626125893555326,High-RE,NA
POLES,43,0,75.27599717234241,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,net_re_jobs_per_1k,Employment,NA,NA,57.626125893555326,High-RE,NA
REMIND,0,28,NA,100.39577797452282,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,net_re_jobs_per_1k,Employment,NA,NA,57.626125893555326,High-RE,NA
WITCH,0,28,NA,132.93259429343846,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,net_re_jobs_per_1k,Employment,NA,NA,57.626125893555326,High-RE,NA
GCAM,0,7,NA,4.06780644480036,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,gap_GJ_pc,DLE gap,NA,NA,1.122548086589041,High-RE,NA
IMAGE,26,4,4.4792580901280035,5.8258156659418825,1.346557575813879,TRUE,TRUE,-0.36538461538461536,SCI-vetted,All ambitions,R10EUROPE,gap_GJ_pc,DLE gap,-1.346557575813879,High-CDR,1.122548086589041,High-RE,FALSE
MESSAGEix,0,3,NA,4.568177551052012,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,gap_GJ_pc,DLE gap,NA,NA,1.122548086589041,High-RE,NA
POLES,43,0,5.082116915529445,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,gap_GJ_pc,DLE gap,NA,NA,1.122548086589041,High-RE,NA
REMIND,0,28,NA,2.597066959359237,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,gap_GJ_pc,DLE gap,NA,NA,1.122548086589041,High-RE,NA
WITCH,0,28,NA,3.7053694873245835,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,gap_GJ_pc,DLE gap,NA,NA,1.122548086589041,High-RE,NA
GCAM,0,7,NA,1.3119440466895707,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,headcount_pct,Deprived headcount,NA,NA,0.6955552752379244,High-RE,NA
IMAGE,26,4,1.6234102906841699,1.9988509681910291,0.3754406775068593,TRUE,TRUE,-0.28846153846153844,SCI-vetted,All ambitions,R10EUROPE,headcount_pct,Deprived headcount,-0.3754406775068593,High-CDR,0.6955552752379244,High-RE,FALSE
MESSAGEix,0,3,NA,1.6401934662656086,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,headcount_pct,Deprived headcount,NA,NA,0.6955552752379244,High-RE,NA
POLES,43,0,1.925997228657859,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,headcount_pct,Deprived headcount,NA,NA,0.6955552752379244,High-RE,NA
REMIND,0,28,NA,0.9346103212549197,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,headcount_pct,Deprived headcount,NA,NA,0.6955552752379244,High-RE,NA
WITCH,0,28,NA,1.024617606494648,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,headcount_pct,Deprived headcount,NA,NA,0.6955552752379244,High-RE,NA
GCAM,0,6,NA,20.59216,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,mort_per_1k,PM2.5 mortality,NA,NA,-5.599385,High-CDR,NA
IMAGE,25,4,21.984375,19.8328825,-2.1514925,TRUE,TRUE,0.4,SCI-vetted,All ambitions,R10EUROPE,mort_per_1k,PM2.5 mortality,2.1514925,High-RE,-5.599385,High-CDR,FALSE
MESSAGEix,0,2,NA,15.911624999999999,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,mort_per_1k,PM2.5 mortality,NA,NA,-5.599385,High-CDR,NA
POLES,43,0,12.036045,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,mort_per_1k,PM2.5 mortality,NA,NA,-5.599385,High-CDR,NA
REMIND,0,26,NA,11.933185,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,mort_per_1k,PM2.5 mortality,NA,NA,-5.599385,High-CDR,NA
WITCH,0,28,NA,17.96823,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10EUROPE,mort_per_1k,PM2.5 mortality,NA,NA,-5.599385,High-CDR,NA
GCAM,0,7,NA,661.776410496806,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,net_re_jobs_per_1k,Employment,NA,NA,168.1761618012335,High-RE,NA
IMAGE,26,4,129.36809525231027,223.02616882763658,93.65807357532631,TRUE,TRUE,0.5961538461538461,SCI-vetted,All ambitions,R10INDIA+,net_re_jobs_per_1k,Employment,93.65807357532631,High-RE,168.1761618012335,High-RE,TRUE
MESSAGEix,0,3,NA,537.9124934191985,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,net_re_jobs_per_1k,Employment,NA,NA,168.1761618012335,High-RE,NA
POLES,43,0,320.76300791608713,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,net_re_jobs_per_1k,Employment,NA,NA,168.1761618012335,High-RE,NA
REMIND,0,28,NA,657.9457877848472,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,net_re_jobs_per_1k,Employment,NA,NA,168.1761618012335,High-RE,NA
WITCH,0,28,NA,235.70476697756652,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,net_re_jobs_per_1k,Employment,NA,NA,168.1761618012335,High-RE,NA
GCAM,0,7,NA,0.6404339619889378,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,gap_GJ_pc,DLE gap,NA,NA,0.5090315565321017,High-RE,NA
IMAGE,26,4,1.8113244403949085,0.7502574553353345,-1.061066985059574,TRUE,TRUE,0.6923076923076923,SCI-vetted,All ambitions,R10INDIA+,gap_GJ_pc,DLE gap,1.061066985059574,High-RE,0.5090315565321017,High-RE,TRUE
MESSAGEix,0,3,NA,2.178380903139851,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,gap_GJ_pc,DLE gap,NA,NA,0.5090315565321017,High-RE,NA
POLES,43,0,1.2073728322943245,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,gap_GJ_pc,DLE gap,NA,NA,0.5090315565321017,High-RE,NA
REMIND,0,28,NA,0.3385590349367703,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,gap_GJ_pc,DLE gap,NA,NA,0.5090315565321017,High-RE,NA
WITCH,0,28,NA,1.196371988212353,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,gap_GJ_pc,DLE gap,NA,NA,0.5090315565321017,High-RE,NA
GCAM,0,7,NA,0.5858437598775942,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,headcount_pct,Deprived headcount,NA,NA,0.5827601890224323,High-RE,NA
IMAGE,26,4,1.5657177149436845,0.6715572820405233,-0.8941604329031612,TRUE,TRUE,0.6923076923076923,SCI-vetted,All ambitions,R10INDIA+,headcount_pct,Deprived headcount,0.8941604329031612,High-RE,0.5827601890224323,High-RE,TRUE
MESSAGEix,0,3,NA,1.7937865029685756,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,headcount_pct,Deprived headcount,NA,NA,0.5827601890224323,High-RE,NA
POLES,43,0,1.184696266045852,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,headcount_pct,Deprived headcount,NA,NA,0.5827601890224323,High-RE,NA
REMIND,0,28,NA,0.31655030027695064,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,headcount_pct,Deprived headcount,NA,NA,0.5827601890224323,High-RE,NA
WITCH,0,28,NA,1.1474110771686248,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,headcount_pct,Deprived headcount,NA,NA,0.5827601890224323,High-RE,NA
GCAM,0,6,NA,110.3076925,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,mort_per_1k,PM2.5 mortality,NA,NA,18.7022575,High-RE,NA
IMAGE,25,4,155.88667,143.6417475,-12.244922500000001,TRUE,TRUE,0.5,SCI-vetted,All ambitions,R10INDIA+,mort_per_1k,PM2.5 mortality,12.244922500000001,High-RE,18.7022575,High-RE,TRUE
MESSAGEix,0,2,NA,104.60893999999999,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,mort_per_1k,PM2.5 mortality,NA,NA,18.7022575,High-RE,NA
POLES,43,0,109.769475,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,mort_per_1k,PM2.5 mortality,NA,NA,18.7022575,High-RE,NA
REMIND,0,26,NA,105.051715,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,mort_per_1k,PM2.5 mortality,NA,NA,18.7022575,High-RE,NA
WITCH,0,28,NA,91.370315,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10INDIA+,mort_per_1k,PM2.5 mortality,NA,NA,18.7022575,High-RE,NA
GCAM,0,7,NA,373.95740020712026,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,net_re_jobs_per_1k,Employment,NA,NA,117.0628455348531,High-RE,NA
IMAGE,26,4,70.29856008792981,276.8241407306002,206.5255806426704,TRUE,TRUE,0.8846153846153846,SCI-vetted,All ambitions,R10LATIN_AM,net_re_jobs_per_1k,Employment,206.5255806426704,High-RE,117.0628455348531,High-RE,TRUE
MESSAGEix,0,3,NA,323.8406266807224,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,net_re_jobs_per_1k,Employment,NA,NA,117.0628455348531,High-RE,NA
POLES,43,0,185.26269845692673,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,net_re_jobs_per_1k,Employment,NA,NA,117.0628455348531,High-RE,NA
REMIND,0,28,NA,340.2939526508645,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,net_re_jobs_per_1k,Employment,NA,NA,117.0628455348531,High-RE,NA
WITCH,0,28,NA,268.90290987788114,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,net_re_jobs_per_1k,Employment,NA,NA,117.0628455348531,High-RE,NA
GCAM,0,7,NA,48.53134114553089,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,gap_GJ_pc,DLE gap,NA,NA,8.447141965425224,High-RE,NA
IMAGE,26,4,48.50703687430571,53.366456369088695,4.859419494782983,TRUE,TRUE,-0.19230769230769232,SCI-vetted,All ambitions,R10LATIN_AM,gap_GJ_pc,DLE gap,-4.859419494782983,High-CDR,8.447141965425224,High-RE,FALSE
MESSAGEix,0,3,NA,54.398847442090805,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,gap_GJ_pc,DLE gap,NA,NA,8.447141965425224,High-RE,NA
POLES,43,0,63.84058598420243,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,gap_GJ_pc,DLE gap,NA,NA,8.447141965425224,High-RE,NA
REMIND,0,28,NA,37.122615398305825,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,gap_GJ_pc,DLE gap,NA,NA,8.447141965425224,High-RE,NA
WITCH,0,28,NA,58.90671762573473,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,gap_GJ_pc,DLE gap,NA,NA,8.447141965425224,High-RE,NA
GCAM,0,7,NA,12.840956601047665,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,headcount_pct,Deprived headcount,NA,NA,3.2116031839476307,High-RE,NA
IMAGE,26,4,13.623388669243951,13.90752056657757,0.2841318973336193,TRUE,TRUE,-0.019230769230769232,SCI-vetted,All ambitions,R10LATIN_AM,headcount_pct,Deprived headcount,-0.2841318973336193,High-CDR,3.2116031839476307,High-RE,FALSE
MESSAGEix,0,3,NA,14.633065050276251,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,headcount_pct,Deprived headcount,NA,NA,3.2116031839476307,High-RE,NA
POLES,43,0,17.907814189007016,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,headcount_pct,Deprived headcount,NA,NA,3.2116031839476307,High-RE,NA
REMIND,0,28,NA,9.715346873484268,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,headcount_pct,Deprived headcount,NA,NA,3.2116031839476307,High-RE,NA
WITCH,0,28,NA,15.363951267479372,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,headcount_pct,Deprived headcount,NA,NA,3.2116031839476307,High-RE,NA
GCAM,0,6,NA,16.251995,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,mort_per_1k,PM2.5 mortality,NA,NA,-1.9851324999999989,High-CDR,NA
IMAGE,25,4,22.36339,22.88943,0.5260400000000018,TRUE,TRUE,-0.28,SCI-vetted,All ambitions,R10LATIN_AM,mort_per_1k,PM2.5 mortality,-0.5260400000000018,High-CDR,-1.9851324999999989,High-CDR,TRUE
MESSAGEix,0,2,NA,14.610285000000001,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,mort_per_1k,PM2.5 mortality,NA,NA,-1.9851324999999989,High-CDR,NA
POLES,43,0,13.310275,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,mort_per_1k,PM2.5 mortality,NA,NA,-1.9851324999999989,High-CDR,NA
REMIND,0,26,NA,15.48934,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,mort_per_1k,PM2.5 mortality,NA,NA,-1.9851324999999989,High-CDR,NA
WITCH,0,28,NA,15.3806575,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10LATIN_AM,mort_per_1k,PM2.5 mortality,NA,NA,-1.9851324999999989,High-CDR,NA
GCAM,0,7,NA,447.01441780317026,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,net_re_jobs_per_1k,Employment,NA,NA,380.1829129886168,High-RE,NA
IMAGE,26,4,51.11046101637865,1048.529826167672,997.4193651512933,TRUE,TRUE,0.8653846153846154,SCI-vetted,All ambitions,R10MIDDLE_EAST,net_re_jobs_per_1k,Employment,997.4193651512933,High-RE,380.1829129886168,High-RE,TRUE
MESSAGEix,0,3,NA,518.0041288499255,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,net_re_jobs_per_1k,Employment,NA,NA,380.1829129886168,High-RE,NA
POLES,43,0,137.51478393591105,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,net_re_jobs_per_1k,Employment,NA,NA,380.1829129886168,High-RE,NA
REMIND,0,28,NA,611.4561394486728,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,net_re_jobs_per_1k,Employment,NA,NA,380.1829129886168,High-RE,NA
WITCH,0,28,NA,491.2646512918063,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,net_re_jobs_per_1k,Employment,NA,NA,380.1829129886168,High-RE,NA
GCAM,0,7,NA,0.42823030783737004,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,NA,NA,-1.5049053166365076,High-CDR,NA
IMAGE,26,4,0.5912611178119767,0.4486312123308539,-0.14262990548112275,TRUE,TRUE,0.4423076923076923,SCI-vetted,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,0.14262990548112275,High-RE,-1.5049053166365076,High-CDR,FALSE
MESSAGEix,0,3,NA,1.5948536182218696,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,NA,NA,-1.5049053166365076,High-CDR,NA
POLES,43,0,0.8146266843820857,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,NA,NA,-1.5049053166365076,High-CDR,NA
REMIND,0,28,NA,1.8254216985929212,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,NA,NA,-1.5049053166365076,High-CDR,NA
WITCH,0,28,NA,3.2262415789264747,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,DLE gap,NA,NA,-1.5049053166365076,High-CDR,NA
GCAM,0,7,NA,0.20462321190285104,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,headcount_pct,Deprived headcount,NA,NA,-0.5039376534285649,High-CDR,NA
IMAGE,26,4,0.3093395094104067,0.2069056289293658,-0.10243388048104093,TRUE,TRUE,0.46153846153846156,SCI-vetted,All ambitions,R10MIDDLE_EAST,headcount_pct,Deprived headcount,0.10243388048104093,High-RE,-0.5039376534285649,High-CDR,FALSE
MESSAGEix,0,3,NA,0.7463772682489245,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,headcount_pct,Deprived headcount,NA,NA,-0.5039376534285649,High-CDR,NA
POLES,43,0,0.43872587390675016,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,headcount_pct,Deprived headcount,NA,NA,-0.5039376534285649,High-CDR,NA
REMIND,0,28,NA,0.7162857352918344,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,headcount_pct,Deprived headcount,NA,NA,-0.5039376534285649,High-CDR,NA
WITCH,0,28,NA,1.210330664386702,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,headcount_pct,Deprived headcount,NA,NA,-0.5039376534285649,High-CDR,NA
GCAM,0,6,NA,45.1477675,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,mort_per_1k,PM2.5 mortality,NA,NA,-7.0856899999999925,High-CDR,NA
IMAGE,25,4,47.056975,44.171935000000005,-2.8850399999999965,TRUE,TRUE,0.64,SCI-vetted,All ambitions,R10MIDDLE_EAST,mort_per_1k,PM2.5 mortality,2.8850399999999965,High-RE,-7.0856899999999925,High-CDR,FALSE
MESSAGEix,0,2,NA,58.39774,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,mort_per_1k,PM2.5 mortality,NA,NA,-7.0856899999999925,High-CDR,NA
POLES,43,0,43.3293,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,mort_per_1k,PM2.5 mortality,NA,NA,-7.0856899999999925,High-CDR,NA
REMIND,0,26,NA,46.83738,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,mort_per_1k,PM2.5 mortality,NA,NA,-7.0856899999999925,High-CDR,NA
WITCH,0,28,NA,68.420195,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10MIDDLE_EAST,mort_per_1k,PM2.5 mortality,NA,NA,-7.0856899999999925,High-CDR,NA
GCAM,0,7,NA,274.7983816130965,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10NORTH_AM,net_re_jobs_per_1k,Employment,NA,NA,140.4881583889961,High-RE,NA
IMAGE,26,4,63.42315763450213,221.30739909181557,157.88424145731344,TRUE,TRUE,0.9038461538461539,SCI-vetted,All ambitions,R10NORTH_AM,net_re_jobs_per_1k,Employment,157.88424145731344,High-RE,140.4881583889961,High-RE,TRUE
MESSAGEix,0,3,NA,172.79610296621811,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10NORTH_AM,net_re_jobs_per_1k,Employment,NA,NA,140.4881583889961,High-RE,NA
POLES,43,0,106.42260266821079,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10NORTH_AM,net_re_jobs_per_1k,Employment,NA,NA,140.4881583889961,High-RE,NA
REMIND,0,28,NA,185.84507109972856,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10NORTH_AM,net_re_jobs_per_1k,Employment,NA,NA,140.4881583889961,High-RE,NA
WITCH,0,28,NA,347.69218542793925,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10NORTH_AM,net_re_jobs_per_1k,Employment,NA,NA,140.4881583889961,High-RE,NA
GCAM,0,7,NA,6.87595278651429,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10NORTH_AM,gap_GJ_pc,DLE gap,NA,NA,11.975247085915239,High-RE,NA
IMAGE,26,4,13.624199492638342,16.188893385789306,2.564693893150965,TRUE,TRUE,-0.34615384615384615,SCI-vetted,All ambitions,R10NORTH_AM,gap_GJ_pc,DLE gap,-2.564693893150965,High-CDR,11.975247085915239,High-RE,FALSE
MESSAGEix,0,3,NA,9.011432505548258,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10NORTH_AM,gap_GJ_pc,DLE gap,NA,NA,11.975247085915239,High-RE,NA
POLES,43,0,20.954320719758968,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10NORTH_AM,gap_GJ_pc,DLE gap,NA,NA,11.975247085915239,High-RE,NA
REMIND,0,28,NA,9.457667865005595,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10NORTH_AM,gap_GJ_pc,DLE gap,NA,NA,11.975247085915239,High-RE,NA
WITCH,0,28,NA,6.079100234327933,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10NORTH_AM,gap_GJ_pc,DLE gap,NA,NA,11.975247085915239,High-RE,NA
GCAM,0,7,NA,1.6846153154020147,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10NORTH_AM,headcount_pct,Deprived headcount,NA,NA,3.438194819738227,High-RE,NA
IMAGE,26,4,3.524664260065089,4.101779024200132,0.5771147641350431,TRUE,TRUE,-0.28846153846153844,SCI-vetted,All ambitions,R10NORTH_AM,headcount_pct,Deprived headcount,-0.5771147641350431,High-CDR,3.438194819738227,High-RE,FALSE
MESSAGEix,0,3,NA,2.3305086320750688,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10NORTH_AM,headcount_pct,Deprived headcount,NA,NA,3.438194819738227,High-RE,NA
POLES,43,0,5.42758308483492,NA,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10NORTH_AM,headcount_pct,Deprived headcount,NA,NA,3.438194819738227,High-RE,NA
REMIND,0,28,NA,2.434116094547356,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10NORTH_AM,headcount_pct,Deprived headcount,NA,NA,3.438194819738227,High-RE,NA
WITCH,0,28,NA,1.2764624639020408,NA,FALSE,FALSE,NA,SCI-vetted,All ambitions,R10NORTH_AM,headcount_pct,Deprived headcount,NA,NA,3.438194819738227,High-RE,NA
