database,ambition_view,Region,model_family,metric,label,unit,Pathway,n,median
SCI-vetted,2C,R10CHINA+,POLES,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,41,439.2377089306109
SCI-vetted,2C,R10CHINA+,POLES,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,0,NA
SCI-vetted,2C,R10CHINA+,REMIND,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10CHINA+,REMIND,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,25,5.341808666014082
SCI-vetted,2C,R10CHINA+,REMIND,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10CHINA+,REMIND,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,25,4.007724353503926
SCI-vetted,2C,R10CHINA+,REMIND,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10CHINA+,REMIND,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,25,0.8852002531951614
SCI-vetted,2C,R10CHINA+,REMIND,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,0,NA
SCI-vetted,2C,R10CHINA+,REMIND,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,25,12018.92151
SCI-vetted,2C,R10CHINA+,REMIND,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10CHINA+,REMIND,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,25,186.54129506212777
SCI-vetted,2C,R10CHINA+,REMIND,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10CHINA+,REMIND,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,25,323.41228055204624
SCI-vetted,2C,R10CHINA+,REMIND,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10CHINA+,REMIND,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,25,328.51230437698354
SCI-vetted,2C,R10CHINA+,WITCH,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10CHINA+,WITCH,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,28,4.566677911025163
SCI-vetted,2C,R10CHINA+,WITCH,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10CHINA+,WITCH,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,28,7.1901992538408095
SCI-vetted,2C,R10CHINA+,WITCH,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10CHINA+,WITCH,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,28,0.6572003114115198
SCI-vetted,2C,R10CHINA+,WITCH,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,0,NA
SCI-vetted,2C,R10CHINA+,WITCH,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,28,16549.247139481784
SCI-vetted,2C,R10CHINA+,WITCH,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10CHINA+,WITCH,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,28,299.9041261587953
SCI-vetted,2C,R10CHINA+,WITCH,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10CHINA+,WITCH,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,28,414.3769171537657
SCI-vetted,2C,R10CHINA+,WITCH,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10CHINA+,WITCH,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,28,418.96249717603007
SCI-vetted,2C,R10EUROPE,GCAM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,GCAM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,5,5.271288879395074
SCI-vetted,2C,R10EUROPE,GCAM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,GCAM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,5,2.600525643217962
SCI-vetted,2C,R10EUROPE,GCAM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,GCAM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,5,0.327858218477462
SCI-vetted,2C,R10EUROPE,GCAM,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,GCAM,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,5,8884.140818393504
SCI-vetted,2C,R10EUROPE,GCAM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,GCAM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,5,121.71054857465099
SCI-vetted,2C,R10EUROPE,GCAM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,GCAM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,5,176.4873680677464
SCI-vetted,2C,R10EUROPE,GCAM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,GCAM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,5,181.72129397200587
SCI-vetted,2C,R10EUROPE,IMAGE,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,22,2.77160973770863
SCI-vetted,2C,R10EUROPE,IMAGE,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,3,4.609119428570241
SCI-vetted,2C,R10EUROPE,IMAGE,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,22,1.834347613431678
SCI-vetted,2C,R10EUROPE,IMAGE,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,3,1.9292815602757858
SCI-vetted,2C,R10EUROPE,IMAGE,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,22,0.6644435617268177
SCI-vetted,2C,R10EUROPE,IMAGE,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,3,1.1485969053620455
SCI-vetted,2C,R10EUROPE,IMAGE,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,22,3344.048922010148
SCI-vetted,2C,R10EUROPE,IMAGE,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,3,6067.020558366051
SCI-vetted,2C,R10EUROPE,IMAGE,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,22,5.906476957493407
SCI-vetted,2C,R10EUROPE,IMAGE,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,3,15.444586530892815
SCI-vetted,2C,R10EUROPE,IMAGE,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,22,148.26924841246293
SCI-vetted,2C,R10EUROPE,IMAGE,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,3,166.84823374114129
SCI-vetted,2C,R10EUROPE,IMAGE,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,22,151.1694068842117
SCI-vetted,2C,R10EUROPE,IMAGE,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,3,171.5733219481938
SCI-vetted,2C,R10EUROPE,MESSAGEix,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,MESSAGEix,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,3,2.9332535903315384
SCI-vetted,2C,R10EUROPE,MESSAGEix,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,MESSAGEix,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,3,1.526474290942604
SCI-vetted,2C,R10EUROPE,MESSAGEix,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,MESSAGEix,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,3,0.4061601990125842
SCI-vetted,2C,R10EUROPE,MESSAGEix,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,MESSAGEix,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,3,5007.2575690195545
SCI-vetted,2C,R10EUROPE,MESSAGEix,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,MESSAGEix,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,3,93.0246250454612
SCI-vetted,2C,R10EUROPE,MESSAGEix,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,MESSAGEix,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,3,119.44263843423296
SCI-vetted,2C,R10EUROPE,MESSAGEix,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,MESSAGEix,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,3,122.41392438025157
SCI-vetted,2C,R10EUROPE,POLES,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,41,4.49303569047045
SCI-vetted,2C,R10EUROPE,POLES,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,0,NA
SCI-vetted,2C,R10EUROPE,POLES,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,41,2.6203080099711276
SCI-vetted,2C,R10EUROPE,POLES,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,0,NA
SCI-vetted,2C,R10EUROPE,POLES,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,41,0.4908736167785893
SCI-vetted,2C,R10EUROPE,POLES,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,0,NA
SCI-vetted,2C,R10EUROPE,POLES,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,41,7381.533120460808
SCI-vetted,2C,R10EUROPE,POLES,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,0,NA
SCI-vetted,2C,R10EUROPE,POLES,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,41,75.19482193619339
SCI-vetted,2C,R10EUROPE,POLES,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,0,NA
SCI-vetted,2C,R10EUROPE,POLES,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,41,194.7424104783767
SCI-vetted,2C,R10EUROPE,POLES,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,0,NA
SCI-vetted,2C,R10EUROPE,POLES,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,41,199.23544616884715
SCI-vetted,2C,R10EUROPE,POLES,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,0,NA
SCI-vetted,2C,R10EUROPE,REMIND,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,REMIND,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,25,3.0135601086678223
SCI-vetted,2C,R10EUROPE,REMIND,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,REMIND,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,25,1.698296347155675
SCI-vetted,2C,R10EUROPE,REMIND,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,REMIND,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,25,0.30475649093925633
SCI-vetted,2C,R10EUROPE,REMIND,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,REMIND,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,25,5757.959193889999
SCI-vetted,2C,R10EUROPE,REMIND,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,REMIND,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,25,97.68942256592987
SCI-vetted,2C,R10EUROPE,REMIND,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,REMIND,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,25,121.85811392447195
SCI-vetted,2C,R10EUROPE,REMIND,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,REMIND,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,25,124.86422758223776
SCI-vetted,2C,R10EUROPE,WITCH,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,WITCH,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,28,4.110749144486213
SCI-vetted,2C,R10EUROPE,WITCH,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,WITCH,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,28,2.6493213205588146
SCI-vetted,2C,R10EUROPE,WITCH,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,WITCH,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,28,0.2987490166944643
SCI-vetted,2C,R10EUROPE,WITCH,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,WITCH,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,28,8634.381360576328
SCI-vetted,2C,R10EUROPE,WITCH,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,WITCH,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,28,132.93259429343843
SCI-vetted,2C,R10EUROPE,WITCH,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,WITCH,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,28,176.07075125223633
SCI-vetted,2C,R10EUROPE,WITCH,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10EUROPE,WITCH,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,28,180.18150039672253
SCI-vetted,2C,R10INDIA+,GCAM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10INDIA+,GCAM,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,5,6.53972460895254
SCI-vetted,2C,R10INDIA+,GCAM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10INDIA+,GCAM,gross_plant_jobs_displaced_per_1k,Gross plant jobs displaced at retirement,"positions per 1,000",High-RE,5,7.729379242237534
SCI-vetted,2C,R10INDIA+,GCAM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10INDIA+,GCAM,gross_upstream_jobs_displaced_per_1k,Gross upstream jobs displaced at retirement,"positions per 1,000",High-RE,5,0.20282782460167856
SCI-vetted,2C,R10INDIA+,GCAM,inferred_retirements_GW,Inferred retired capacity,GW,High-CMT,0,NA
SCI-vetted,2C,R10INDIA+,GCAM,inferred_retirements_GW,Inferred retired capacity,GW,High-RE,5,17443.178124276863
SCI-vetted,2C,R10INDIA+,GCAM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10INDIA+,GCAM,jobs_RE_minus_fossil_per_1k,Renewable minus fossil job-years (diagnostic),"job-years per 1,000",High-RE,5,662.300386845423
SCI-vetted,2C,R10INDIA+,GCAM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10INDIA+,GCAM,total_energy_jobyears_no_decommission_per_1k,"Total energy job-years, excluding decommissioning","job-years per 1,000",High-RE,5,704.8434434948741
SCI-vetted,2C,R10INDIA+,GCAM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-CMT,0,NA
SCI-vetted,2C,R10INDIA+,GCAM,total_energy_jobyears_per_1k,"Total energy job-years, including decommissioning","job-years per 1,000",High-RE,5,711.7816580328107
SCI-vetted,2C,R10INDIA+,IMAGE,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-CMT,22,2.50534467055171
SCI-vetted,2C,R10INDIA+,IMAGE,decommission_jobyears_per_1k,Decommissioning job-years,"job-years per 1,000",High-RE,3,3.7944360922003573
