database,Model,Scenario,Pathway,ambition,Region,spec_id,is_baseline,threshold_scale,threshold_label,gini_shift,gini_label,efficiency_label,sef_rate,sef_floor,n_years,gap_GJ_pc,headcount_pct
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,8.402475405872423,4.513565919355879
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,High-CMT,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,80.81809589740952,16.901762343266604
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,High-CMT,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.5238394369639248,0.33455307760821196
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,High-CMT,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.05110723533602247,0.014043911845128442
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,High-CMT,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.30139270121803097,0.1062587796388184
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,High-CMT,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,7.475209150525421,1.4635163324050628
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1200f,High-CMT,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,30.48837652377356,8.320908023025632
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400,High-CMT,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,155.23444742074852,31.70440422748061
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400,High-CMT,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,12.860155694758276,4.007212819909669
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400,High-CMT,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.23745800972211467,0.09322937259167251
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,8.337475291375641,4.463433291417387
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400,High-CMT,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,80.02330245995604,16.706313133785155
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400,High-CMT,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.5071712047436543,0.32029821002340564
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400,High-CMT,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.05048738586426386,0.013772190590961554
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400,High-CMT,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.3006182356641085,0.10577508302704233
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400,High-CMT,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,7.386066839439555,1.4380848794049634
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400,High-CMT,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,30.07376430762123,8.156330629208375
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,High-CMT,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,154.5439449228002,31.64419129636415
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,High-CMT,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,12.74325712236114,3.95824574628932
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,High-CMT,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.2367872650451452,0.09278543748932931
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,8.238274595133154,4.388524135121275
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,High-CMT,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,79.52797070133117,16.609730245130073
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,High-CMT,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.4902636311961238,0.3068823400656098
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,High-CMT,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.0501927434782748,0.013661934074241332
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,High-CMT,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.2995640316719819,0.10514370023693037
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,High-CMT,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,7.274399213154294,1.4078186339720613
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1400f,High-CMT,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,29.699387813631184,8.03138687869141
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600,High-CMT,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,152.06355956601215,31.15446293727952
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600,High-CMT,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,12.663795121181785,3.925769831696524
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600,High-CMT,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.23632394509775725,0.09246844338806014
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,8.16956551392976,4.3369753935106505
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600,High-CMT,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,78.81189668868323,16.43760970736692
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600,High-CMT,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.47652933876055165,0.2951579562858737
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600,High-CMT,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.04968491460975206,0.013441842884270647
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600,High-CMT,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.298869962874083,0.104726390825465
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600,High-CMT,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,7.191508814191177,1.3846431160950863
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600,High-CMT,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,29.34458112917403,7.892871050945467
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600f,High-CMT,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,151.39598138240936,31.05603025339425
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600f,High-CMT,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,12.597871590526163,3.897641457982855
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600f,High-CMT,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.23601560383252385,0.09225650019088093
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600f,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,8.115202230747482,4.294475939751088
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600f,High-CMT,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,78.41207373128853,16.348030138342963
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600f,High-CMT,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.46833978023428907,0.28832626024865204
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600f,High-CMT,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.049459103202247515,0.013347493003685639
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600f,High-CMT,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.29839505571444597,0.10443947588232425
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600f,High-CMT,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,7.131383253683757,1.3679178542357462
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1600f,High-CMT,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,29.136884714095654,7.8176822019615635
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800,High-CMT,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,149.16790204471826,30.622999118654686
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800,High-CMT,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,12.517853258868655,3.8635474479872283
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800,High-CMT,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.23563220763052573,0.0919882116467974
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,8.045613686396099,4.2394520624720355
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800,High-CMT,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,77.77112662864982,16.197261552997773
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800,High-CMT,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.45609437298165323,0.27754610361807747
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800,High-CMT,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.04910069346636125,0.013192421492199484
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800,High-CMT,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.297784508611732,0.1040572974884123
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800,High-CMT,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,7.044471175716259,1.3427722783733977
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800,High-CMT,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,28.808819437748785,7.6875045446461465
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,149.16790204471826,30.622999118654686
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,12.517853258868655,3.8635474479872283
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.23563220763052573,0.0919882116467974
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,8.045613686396099,4.2394520624720355
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,77.77112662864982,16.197261552997773
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.45609437298165323,0.27754610361807747
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.04910069346636125,0.013192421492199484
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.297784508611732,0.1040572974884123
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,7.044471175716259,1.3427722783733977
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-1800f,High-CMT,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,28.808819437748785,7.6875045446461465
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-800f,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,163.89770701362198,33.256742766657595
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-800f,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,13.288313896920132,4.19133967273672
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-800f,High-RE,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.24052625247051224,0.09537221270105149
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-800f,High-RE,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,8.72752902080312,4.768602157825094
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-800f,High-RE,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,83.32856659519902,17.466882428863432
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-800f,High-RE,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.6145028570187571,0.4088170653208627
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-800f,High-RE,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.052504833127383396,0.014615062626903869
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-800f,High-RE,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.30554322389266464,0.10886272450422448
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-800f,High-RE,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,7.918998039912447,1.5883635922306203
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-800f,High-RE,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,32.26908036997283,8.964484862839612
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-900f,High-RE,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,162.24118544166555,32.94897692694288
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-900f,High-RE,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,13.221668281269814,4.158191060220212
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-900f,High-RE,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.24016593709279763,0.09507717897739795
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-900f,High-RE,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,8.682693949135649,4.7268498364284115
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-900f,High-RE,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,82.96216204116989,17.37970549671038
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-900f,High-RE,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.5908536459996093,0.3878922646232688
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-900f,High-RE,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.05221780929979482,0.014484688259035918
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-900f,High-RE,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.30494678468398495,0.10843211242730857
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-900f,High-RE,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,7.825595072429425,1.5596623795632838
Full,AIM/CGE V2.2,ENGAGE-INDCi2030-900f,High-RE,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,31.862437706186952,8.80189054426984
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000,High-CMT,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,166.8473644384073,32.8052681886913
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000,High-CMT,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,17.97438986329099,5.16035771501022
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000,High-CMT,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.27721821263696245,0.10815526278571562
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,14.55711897473632,6.70890889462671
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000,High-CMT,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,87.07480316403188,17.586440003942474
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000,High-CMT,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,1.006351195403326,0.556655668506781
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000,High-CMT,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.06347395660995092,0.01683960028554256
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000,High-CMT,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.3628021781708143,0.12640526446720937
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000,High-CMT,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,12.918242709480609,2.25459299626942
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000,High-CMT,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,36.49549818843213,9.32566655216214
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000f,High-CMT,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,164.839584018352,32.82341070769001
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000f,High-CMT,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,16.78937271576714,4.865340757721957
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000f,High-CMT,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.2506902892234346,0.09770466238861306
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000f,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,13.389801368239828,6.260088372077839
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000f,High-CMT,2C,R10LATIN_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,84.95109373689964,17.343610434153153
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000f,High-CMT,2C,R10MIDDLE_EAST,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.8448285853395581,0.4764933633505034
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000f,High-CMT,2C,R10NORTH_AM,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.05632295525638319,0.01516105198106116
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000f,High-CMT,2C,R10PAC_OECD,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.3209229852283162,0.11171577030317334
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000f,High-CMT,2C,R10REF_ECON,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,11.630490659100271,2.0513326378107766
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1000f,High-CMT,2C,R10REST_ASIA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,34.25390708680602,8.890421479743056
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1200,High-CMT,2C,R10AFRICA,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,163.00782517239287,32.35570756398211
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1200,High-CMT,2C,R10CHINA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,16.945981752891772,4.904342985310166
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1200,High-CMT,2C,R10EUROPE,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,0.2539722207226677,0.09892194656733998
Full,AIM/CGE V2.2,ENGAGE-NPi2020-1200,High-CMT,2C,R10INDIA+,T1.00x_G+0.00_Ebase,TRUE,1,1.00x,0,Baseline Gini,Baseline improvement,0.019,0.5,81,13.541570531870965,6.31772913805608
