database,spec_id,is_baseline,threshold_scale,threshold_label,gini_shift,gini_label,efficiency_label,sef_rate,sef_floor,ambition,Region,outcome,Pathway,n_scenarios,median
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10EUROPE,gap_GJ_pc,High-RE,6,1.0586739535273004
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10EUROPE,headcount_pct,High-CMT,6,1.2337618201845557
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10EUROPE,headcount_pct,High-RE,6,0.46766443896504556
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10INDIA+,gap_GJ_pc,High-CMT,6,6.074438234208928
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10INDIA+,gap_GJ_pc,High-RE,6,3.0481845543413804
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10INDIA+,headcount_pct,High-CMT,6,2.8254383682703184
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10INDIA+,headcount_pct,High-RE,6,1.6206960956373595
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10LATIN_AM,gap_GJ_pc,High-CMT,6,135.98175964799498
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10LATIN_AM,gap_GJ_pc,High-RE,6,87.73683631323621
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10LATIN_AM,headcount_pct,High-CMT,6,24.933635167439576
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10LATIN_AM,headcount_pct,High-RE,6,16.44239723828902
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10MIDDLE_EAST,gap_GJ_pc,High-CMT,6,5.1385010144469305
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10MIDDLE_EAST,gap_GJ_pc,High-RE,6,5.153681055756609
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10MIDDLE_EAST,headcount_pct,High-CMT,6,2.7225327295381208
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10MIDDLE_EAST,headcount_pct,High-RE,6,1.826848650230752
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10NORTH_AM,gap_GJ_pc,High-CMT,6,3.253498705035555
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10NORTH_AM,gap_GJ_pc,High-RE,6,1.2156415556477818
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10NORTH_AM,headcount_pct,High-CMT,6,0.9048323043291162
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10NORTH_AM,headcount_pct,High-RE,6,0.41260130756793484
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10PAC_OECD,gap_GJ_pc,High-CMT,6,1.6486728692850083
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10PAC_OECD,gap_GJ_pc,High-RE,6,1.2004314427769356
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10PAC_OECD,headcount_pct,High-CMT,6,0.6482625373596438
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10PAC_OECD,headcount_pct,High-RE,6,0.7729133721853683
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10REF_ECON,gap_GJ_pc,High-CMT,6,19.593755964996554
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10REF_ECON,gap_GJ_pc,High-RE,6,13.36028174369499
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10REF_ECON,headcount_pct,High-CMT,6,5.047069998191953
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10REF_ECON,headcount_pct,High-RE,6,3.676975369576189
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10REST_ASIA,gap_GJ_pc,High-CMT,6,39.09625614593902
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10REST_ASIA,gap_GJ_pc,High-RE,6,33.485584400625946
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10REST_ASIA,headcount_pct,High-CMT,6,11.384252493230248
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,1.5C,R10REST_ASIA,headcount_pct,High-RE,6,8.811755603289008
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,Aggregated R10 regions,gap_GJ_pc,High-CMT,63,34.48147220241028
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,Aggregated R10 regions,gap_GJ_pc,High-RE,64,43.177695888299745
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,Aggregated R10 regions,headcount_pct,High-CMT,63,8.810077420383667
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,Aggregated R10 regions,headcount_pct,High-RE,64,10.227592352535249
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10AFRICA,gap_GJ_pc,High-CMT,63,127.13012949812514
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10AFRICA,gap_GJ_pc,High-RE,64,117.66558696871553
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10AFRICA,headcount_pct,High-CMT,63,20.208306737054322
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10AFRICA,headcount_pct,High-RE,64,19.779933977729925
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10CHINA+,gap_GJ_pc,High-CMT,63,17.973332426028684
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10CHINA+,gap_GJ_pc,High-RE,64,17.214386326929276
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10CHINA+,headcount_pct,High-CMT,63,5.767877635968908
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10CHINA+,headcount_pct,High-RE,64,5.158928211629442
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10EUROPE,gap_GJ_pc,High-CMT,63,0.9113359192462072
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10EUROPE,gap_GJ_pc,High-RE,64,0.7376992339875043
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10EUROPE,headcount_pct,High-CMT,63,0.4051515345305319
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10EUROPE,headcount_pct,High-RE,64,0.2834964964108176
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10INDIA+,gap_GJ_pc,High-CMT,63,8.534746915194438
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10INDIA+,gap_GJ_pc,High-RE,64,5.366696728033215
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10INDIA+,headcount_pct,High-CMT,63,3.27388962991028
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10INDIA+,headcount_pct,High-RE,64,2.478963535488554
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10LATIN_AM,gap_GJ_pc,High-CMT,63,111.79659413460257
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10LATIN_AM,gap_GJ_pc,High-RE,64,94.18937286578247
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10LATIN_AM,headcount_pct,High-CMT,63,20.99265315311011
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10LATIN_AM,headcount_pct,High-RE,64,17.75179372191485
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10MIDDLE_EAST,gap_GJ_pc,High-CMT,63,3.4036851514189213
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10MIDDLE_EAST,gap_GJ_pc,High-RE,64,7.548862530981168
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10MIDDLE_EAST,headcount_pct,High-CMT,63,1.8609002660806042
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10MIDDLE_EAST,headcount_pct,High-RE,64,1.8618075502742273
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10NORTH_AM,gap_GJ_pc,High-CMT,63,2.3759877941992604
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10NORTH_AM,gap_GJ_pc,High-RE,64,0.24264109123229977
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10NORTH_AM,headcount_pct,High-CMT,63,0.6777785378530626
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10NORTH_AM,headcount_pct,High-RE,64,0.05824906457772082
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10PAC_OECD,gap_GJ_pc,High-CMT,63,0.4260433461511679
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10PAC_OECD,gap_GJ_pc,High-RE,63,0.5050173499296515
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10PAC_OECD,headcount_pct,High-CMT,63,0.16187598489723962
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10PAC_OECD,headcount_pct,High-RE,63,0.1895644721555998
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10REF_ECON,gap_GJ_pc,High-CMT,63,16.050293058573768
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10REF_ECON,gap_GJ_pc,High-RE,64,15.475050518856738
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10REF_ECON,headcount_pct,High-CMT,63,4.126064106596261
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10REF_ECON,headcount_pct,High-RE,64,2.995926757838058
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10REST_ASIA,gap_GJ_pc,High-CMT,63,14.085066599370863
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10REST_ASIA,gap_GJ_pc,High-RE,64,36.31276395958032
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10REST_ASIA,headcount_pct,High-CMT,63,7.515900914081934
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,2C,R10REST_ASIA,headcount_pct,High-RE,64,8.759633956340668
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,Aggregated R10 regions,gap_GJ_pc,High-CMT,69,35.06492867362919
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,Aggregated R10 regions,gap_GJ_pc,High-RE,70,35.6196973197763
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,Aggregated R10 regions,headcount_pct,High-CMT,69,8.927405683940103
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,Aggregated R10 regions,headcount_pct,High-RE,70,9.31079350420873
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10AFRICA,gap_GJ_pc,High-CMT,69,125.78734875162799
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10AFRICA,gap_GJ_pc,High-RE,70,106.96940207136304
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10AFRICA,headcount_pct,High-CMT,69,19.941710565115237
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10AFRICA,headcount_pct,High-RE,70,17.11302036811402
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10CHINA+,gap_GJ_pc,High-CMT,69,18.704159476538337
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10CHINA+,gap_GJ_pc,High-RE,70,17.463516355701927
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10CHINA+,headcount_pct,High-CMT,69,6.004661637850786
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10CHINA+,headcount_pct,High-RE,70,5.216162196391496
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10EUROPE,gap_GJ_pc,High-CMT,69,1.012715015435568
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10EUROPE,gap_GJ_pc,High-RE,70,0.7407711509295503
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10EUROPE,headcount_pct,High-CMT,69,0.45188109629532
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10EUROPE,headcount_pct,High-RE,70,0.28818781964332874
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10INDIA+,gap_GJ_pc,High-CMT,69,8.354549694934756
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10INDIA+,gap_GJ_pc,High-RE,70,4.24455363368117
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10INDIA+,headcount_pct,High-CMT,69,3.2677918897080716
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10INDIA+,headcount_pct,High-RE,70,2.18445538704227
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10LATIN_AM,gap_GJ_pc,High-CMT,69,113.2944026790214
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10LATIN_AM,gap_GJ_pc,High-RE,70,93.6381769195174
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10LATIN_AM,headcount_pct,High-CMT,69,21.26704712515939
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10LATIN_AM,headcount_pct,High-RE,70,17.56806128920062
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,High-CMT,69,3.4995901369084006
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10MIDDLE_EAST,gap_GJ_pc,High-RE,70,7.2063794719491625
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10MIDDLE_EAST,headcount_pct,High-CMT,69,1.9296080297504115
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10MIDDLE_EAST,headcount_pct,High-RE,70,1.860904256267565
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10NORTH_AM,gap_GJ_pc,High-CMT,69,2.376161077059665
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10NORTH_AM,gap_GJ_pc,High-RE,70,0.2515877703806506
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10NORTH_AM,headcount_pct,High-CMT,69,0.6804879822252555
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10NORTH_AM,headcount_pct,High-RE,70,0.05990381978910663
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10PAC_OECD,gap_GJ_pc,High-CMT,69,0.46650681649821446
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10PAC_OECD,gap_GJ_pc,High-RE,69,0.5311675307892779
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10PAC_OECD,headcount_pct,High-CMT,69,0.17737626446155016
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10PAC_OECD,headcount_pct,High-RE,69,0.22738720051921232
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10REF_ECON,gap_GJ_pc,High-CMT,69,16.150736055834916
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10REF_ECON,gap_GJ_pc,High-RE,70,15.45473917935277
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10REF_ECON,headcount_pct,High-CMT,69,4.20733342793453
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10REF_ECON,headcount_pct,High-RE,70,3.0293059567940803
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10REST_ASIA,gap_GJ_pc,High-CMT,69,14.894567643246656
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10REST_ASIA,gap_GJ_pc,High-RE,70,35.67574865564383
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10REST_ASIA,headcount_pct,High-CMT,69,7.775136653914943
SCI-vetted,T1.00x_G+0.00_Eslow,FALSE,1,1.00x,0,Baseline Gini,Slower improvement,0.015,0.6,All ambitions,R10REST_ASIA,headcount_pct,High-RE,70,8.810254409717064
SCI-vetted,T1.00x_G+0.05_Ebase,FALSE,1,1.00x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,Aggregated R10 regions,gap_GJ_pc,High-CMT,6,47.40026366815978
SCI-vetted,T1.00x_G+0.05_Ebase,FALSE,1,1.00x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,Aggregated R10 regions,gap_GJ_pc,High-RE,6,41.118510568281394
SCI-vetted,T1.00x_G+0.05_Ebase,FALSE,1,1.00x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,Aggregated R10 regions,headcount_pct,High-CMT,6,11.152090264733683
SCI-vetted,T1.00x_G+0.05_Ebase,FALSE,1,1.00x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,Aggregated R10 regions,headcount_pct,High-RE,6,9.867025884943196
SCI-vetted,T1.00x_G+0.05_Ebase,FALSE,1,1.00x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10AFRICA,gap_GJ_pc,High-CMT,6,111.77293080079903
SCI-vetted,T1.00x_G+0.05_Ebase,FALSE,1,1.00x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10AFRICA,gap_GJ_pc,High-RE,6,101.43238631492119
SCI-vetted,T1.00x_G+0.05_Ebase,FALSE,1,1.00x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10AFRICA,headcount_pct,High-CMT,6,17.74040620885178
SCI-vetted,T1.00x_G+0.05_Ebase,FALSE,1,1.00x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10AFRICA,headcount_pct,High-RE,6,15.779589715822539
SCI-vetted,T1.00x_G+0.05_Ebase,FALSE,1,1.00x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10CHINA+,gap_GJ_pc,High-CMT,6,35.192742738941476
SCI-vetted,T1.00x_G+0.05_Ebase,FALSE,1,1.00x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10CHINA+,gap_GJ_pc,High-RE,6,32.10719566214962
SCI-vetted,T1.00x_G+0.05_Ebase,FALSE,1,1.00x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10CHINA+,headcount_pct,High-CMT,6,10.498188084158965
SCI-vetted,T1.00x_G+0.05_Ebase,FALSE,1,1.00x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10CHINA+,headcount_pct,High-RE,6,10.133534219067368
SCI-vetted,T1.00x_G+0.05_Ebase,FALSE,1,1.00x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10EUROPE,gap_GJ_pc,High-CMT,6,5.901159051151382
SCI-vetted,T1.00x_G+0.05_Ebase,FALSE,1,1.00x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10EUROPE,gap_GJ_pc,High-RE,6,3.1461018204366056
SCI-vetted,T1.00x_G+0.05_Ebase,FALSE,1,1.00x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10EUROPE,headcount_pct,High-CMT,6,2.1899390302732584
SCI-vetted,T1.00x_G+0.05_Ebase,FALSE,1,1.00x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10EUROPE,headcount_pct,High-RE,6,1.0964948912730308
SCI-vetted,T1.00x_G+0.05_Ebase,FALSE,1,1.00x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10INDIA+,gap_GJ_pc,High-CMT,6,10.358544153211966
SCI-vetted,T1.00x_G+0.05_Ebase,FALSE,1,1.00x,0.05,Gini +0.05,Baseline improvement,0.019,0.5,1.5C,R10INDIA+,gap_GJ_pc,High-RE,6,6.077975548395582
